Gene,Avg_TPM,Group
PIGL,9.297297297297296,With Neoantigen
PIGM,30.027027027027028,With Neoantigen
PIGN,8.81081081081081,Without Neoantigen
PIGO,26.10810810810811,Without Neoantigen
PIGP,9.81081081081081,Without Neoantigen
PIGQ,15.837837837837839,With Neoantigen
PIGR,0.26666666666666666,Without Neoantigen
PIGS,66.10810810810811,Without Neoantigen
PIGT,25.675675675675677,With Neoantigen
PIGV,14.216216216216216,Without Neoantigen
PIGW,51.189189189189186,Without Neoantigen
PIGX,43.054054054054056,With Neoantigen
PIGZ,6.659459459459459,With Neoantigen
PIH1D2,4.505405405405405,Without Neoantigen
PIK3AP1,5.743243243243243,With Neoantigen
PIK3C2B,22.17297297297297,With Neoantigen
PIK3C2G,0.9263157894736843,With Neoantigen
PIK3C3,19.62162162162162,Without Neoantigen
PIK3CA,21.43243243243243,Without Neoantigen
PIK3CB,20.972972972972972,With Neoantigen
PIK3CD,6.216216216216216,Without Neoantigen
PIK3CG,1.1,With Neoantigen
PIK3IP1,9.902702702702703,Without Neoantigen
PIK3R1,18.86216216216216,Without Neoantigen
PIK3R2,0.2714285714285714,Without Neoantigen
PIK3R4,44.945945945945944,With Neoantigen
PIK3R5,4.547826086956521,With Neoantigen
PIK3R6,0.475,Without Neoantigen
PIKFYVE,31.43243243243243,Without Neoantigen
PILRA,3.3135135135135134,With Neoantigen
PILRB,11.891891891891891,Without Neoantigen
PIN1,62.2972972972973,With Neoantigen
PINX1,7.486977886977887,Without Neoantigen
PIP4K2A,24.08108108108108,With Neoantigen
PIP4K2B,98.83783783783784,Without Neoantigen
PIP4K2C,70.94594594594595,Without Neoantigen
PIP5KL1,3.478378378378378,With Neoantigen
PIPOX,13.864864864864865,Without Neoantigen
PIRT,3.9625,With Neoantigen
PITPNC1,12.91891891891892,Without Neoantigen
PITPNM1,35.0,Without Neoantigen
PITPNM2,16.216216216216218,Without Neoantigen
PITPNM3,3.2135135135135133,Without Neoantigen
PITRM1,43.54054054054054,Without Neoantigen
PITX1,15.29189189189189,Without Neoantigen
PITX2,7.275999999999999,Without Neoantigen
PITX3,0.5090909090909091,Without Neoantigen
PIWIL1,1.4923076923076926,With Neoantigen
PIWIL2,0.902857142857143,With Neoantigen
PIWIL3,0.3,Without Neoantigen
PIWIL4,2.0257142857142854,With Neoantigen
PJA1,74.83783783783784,With Neoantigen
PJA2,86.21621621621621,Without Neoantigen
PKD1,33.91891891891892,With Neoantigen
PKD1L1,0.23333333333333334,With Neoantigen
PKD2,30.756756756756758,With Neoantigen
PKD2L1,10.507142857142856,Without Neoantigen
PKDCC,6.524324324324325,With Neoantigen
PKDREJ,0.9472222222222223,With Neoantigen
PKHD1,1.123076923076923,With Neoantigen
PKHD1L1,6.113333333333332,With Neoantigen
PKIG,32.945945945945944,Without Neoantigen
PKLR,0.18846153846153843,Without Neoantigen
PKMYT1,33.62162162162162,With Neoantigen
PKN1,173.0810810810811,With Neoantigen
PKN2,62.567567567567565,With Neoantigen
PKN3,29.54324324324324,Without Neoantigen
PKNOX2,2.845833333333333,Without Neoantigen
PKP1,6.476923076923077,Without Neoantigen
PKP2,27.12162162162162,Without Neoantigen
PKP3,22.402777777777782,Without Neoantigen
PKP4,62.648648648648646,With Neoantigen
PLA1A,0.22000000000000003,With Neoantigen
PLA2G15,8.324324324324325,Without Neoantigen
PLA2G4A,37.574285714285715,Without Neoantigen
PLA2G4C,0.8594594594594596,With Neoantigen
PLA2G4D,4.188,With Neoantigen
PLA2G4E,0.19999999999999998,With Neoantigen
PLA2G4F,2.738888888888889,Without Neoantigen
PLA2G5,0.13333333333333333,Without Neoantigen
PLA2G6,12.27027027027027,With Neoantigen
PLA2G7,2.313333333333334,Without Neoantigen
PLA2R1,1.4000000000000001,With Neoantigen
PLAA,56.972972972972975,Without Neoantigen
PLAG1,3.3305555555555553,Without Neoantigen
PLAT,2.348648648648649,Without Neoantigen
PLAUR,20.7972972972973,Without Neoantigen
PLB1,1.561764705882353,With Neoantigen
PLBD1,9.77027027027027,With Neoantigen
PLBD2,42.351351351351354,With Neoantigen
PLCB1,13.113513513513514,With Neoantigen
PLCB2,7.133333333333332,With Neoantigen
PLCB4,39.21891891891892,With Neoantigen
PLCD3,8.767567567567568,With Neoantigen
PLCE1,4.52972972972973,With Neoantigen
PLCG1,78.48648648648648,Without Neoantigen
PLCG2,11.697142857142858,With Neoantigen
PLCH1,8.68611111111111,With Neoantigen
PLCH2,9.137500000000001,Without Neoantigen
PLCL1,3.1125,With Neoantigen
PLCL2,16.083783783783783,Without Neoantigen
PLCXD1,58.513513513513516,Without Neoantigen
PLCXD2,8.056756756756757,With Neoantigen
PLCXD3,20.990000000000002,With Neoantigen
PLCZ1,0.1444444444444445,Without Neoantigen
PLD1,3.278378378378378,Without Neoantigen
PLD4,0.3,Without Neoantigen
PLD5,6.714814814814815,Without Neoantigen
PLEC,38.62162162162162,With Neoantigen
PLEK,0.37714285714285706,Without Neoantigen
PLEKHA2,16.894594594594594,With Neoantigen
PLEKHA3,6.1891891891891895,Without Neoantigen
PLEKHA4,5.324324324324325,Without Neoantigen
PLEKHA5,17.616216216216216,Without Neoantigen
PLEKHA6,27.575675675675676,With Neoantigen
PLEKHA7,16.124999999999996,Without Neoantigen
PLEKHA8,14.837837837837839,Without Neoantigen
PLEKHD1,0.7171428571428573,With Neoantigen
PLEKHF1,2.2621621621621624,With Neoantigen
PLEKHG1,10.9,Without Neoantigen
PLEKHG2,37.351351351351354,With Neoantigen
PLEKHG3,15.055555555555555,Without Neoantigen
PLEKHG4,30.81081081081081,With Neoantigen
PLEKHG4B,35.92162162162162,With Neoantigen
PLEKHG5,37.74054054054054,Without Neoantigen
PLEKHG6,3.8611111111111103,Without Neoantigen
PLEKHG7,0.6625,Without Neoantigen
PLEKHH1,10.462162162162162,With Neoantigen
PLEKHH2,10.527027027027026,With Neoantigen
PLEKHH3,44.32432432432432,Without Neoantigen
PLEKHJ1,70.72972972972973,Without Neoantigen
PLEKHM1,11.864864864864865,Without Neoantigen
PLEKHM3,11.756756756756756,Without Neoantigen
PLEKHN1,1.7068965517241381,Without Neoantigen
PLEKHO1,32.108108108108105,Without Neoantigen
PLEKHO2,7.781081081081081,Without Neoantigen
PLEKHS1,0.3055555555555556,With Neoantigen
PLG,0.1,With Neoantigen
PLGRKT,49.2972972972973,Without Neoantigen
PLIN2,15.054054054054054,Without Neoantigen
PLIN3,24.75135135135135,With Neoantigen
PLIN4,6.5166666666666675,Without Neoantigen
PLIN5,3.045714285714285,With Neoantigen
PLK1,111.43243243243244,With Neoantigen
PLK2,32.95405405405406,With Neoantigen
PLK4,50.16216216216216,Without Neoantigen
PLK5,0.25,Without Neoantigen
PLLP,2.218918918918919,Without Neoantigen
PLOD1,64.64864864864865,Without Neoantigen
PLOD2,60.321621621621624,Without Neoantigen
PLOD3,39.62162162162162,Without Neoantigen
PLP1,1.169230769230769,Without Neoantigen
PLRG1,50.351351351351354,Without Neoantigen
PLS1,54.54054054054054,Without Neoantigen
PLS3,113.39189189189189,Without Neoantigen
PLSCR1,27.532432432432433,Without Neoantigen
PLSCR2,0.8423076923076922,With Neoantigen
PLSCR4,3.2611111111111106,With Neoantigen
PLSCR5,0.15000000000000002,Without Neoantigen
PLTP,14.941666666666666,Without Neoantigen
PLVAP,0.11666666666666665,Without Neoantigen
PLXNA1,54.67567567567568,Without Neoantigen
PLXNA2,26.456756756756757,With Neoantigen
PLXNA3,33.432432432432435,With Neoantigen
PLXNA4,1.9074074074074074,With Neoantigen
PLXNB1,48.08108108108108,Without Neoantigen
PLXNB2,119.62162162162163,With Neoantigen
PLXNB3,4.5864864864864865,Without Neoantigen
PLXNC1,12.508108108108107,Without Neoantigen
PLXND1,50.486486486486484,With Neoantigen
PM20D1,0.288,Without Neoantigen
PM20D2,71.8108108108108,Without Neoantigen
PMAIP1,152.0810810810811,With Neoantigen
PMFBP1,3.1297297297297297,With Neoantigen
PML,7.594594594594595,Without Neoantigen
PMM1,15.81081081081081,Without Neoantigen
PMM2,8.35135135135135,Without Neoantigen
PMP22,7.305555555555555,Without Neoantigen
PMS1,31.2972972972973,Without Neoantigen
PMS2,22.43243243243243,With Neoantigen
PMVK,109.64864864864865,Without Neoantigen
PNISR,98.45945945945945,Without Neoantigen
PNLDC1,0.4558823529411764,Without Neoantigen
PNLIP,0.30000000000000004,With Neoantigen
PNLIPRP1,0.19230769230769232,Without Neoantigen
PNLIPRP3,0.1,Without Neoantigen
PNMA3,7.120689655172414,Without Neoantigen
PNPLA2,41.270270270270274,With Neoantigen
PNPLA3,10.583783783783783,With Neoantigen
PNPLA5,1.9666666666666668,Without Neoantigen
PNPLA6,26.83783783783784,With Neoantigen
PNPLA7,5.467567567567567,With Neoantigen
PNPLA8,39.5945945945946,With Neoantigen
PNPO,17.972972972972972,Without Neoantigen
PNPT1,61.810810810810814,Without Neoantigen
PNRC1,30.972972972972972,With Neoantigen
POC1B,10.216216216216216,With Neoantigen
POC5,22.91891891891892,Without Neoantigen
PODN,1.5076923076923079,With Neoantigen
PODNL1,0.8722222222222222,With Neoantigen
PODXL,42.351351351351354,With Neoantigen
PODXL2,258.6756756756757,With Neoantigen
POF1B,17.668571428571433,Without Neoantigen
POFUT1,67.27027027027027,With Neoantigen
POGK,70.97297297297297,Without Neoantigen
POGLUT1,20.08108108108108,With Neoantigen
POGZ,80.78378378378379,With Neoantigen
POLA1,71.4054054054054,Without Neoantigen
POLB,28.72972972972973,With Neoantigen
POLD1,78.1891891891892,With Neoantigen
POLD2,190.3783783783784,Without Neoantigen
POLDIP3,144.67567567567568,Without Neoantigen
POLE,77.51351351351352,With Neoantigen
POLE3,212.02702702702703,Without Neoantigen
POLG,47.189189189189186,With Neoantigen
POLG2,36.13513513513514,Without Neoantigen
POLH,40.945945945945944,Without Neoantigen
POLI,20.594594594594593,Without Neoantigen
POLK,11.91891891891892,With Neoantigen
POLL,14.756756756756756,Without Neoantigen
POLM,16.675675675675677,Without Neoantigen
POLQ,24.45945945945946,With Neoantigen
POLR1A,43.13513513513514,With Neoantigen
POLR1B,42.67567567567568,Without Neoantigen
POLR1C,28.43243243243243,Without Neoantigen
POLR1D,30.35135135135135,Without Neoantigen
POLR2A,176.59459459459458,Without Neoantigen
POLR2B,158.32432432432432,Without Neoantigen
POLR2E,105.08108108108108,Without Neoantigen
POLR2J2,0.8756756756756756,With Neoantigen
POLR2M,12.405405405405405,With Neoantigen
POLR3A,29.0,Without Neoantigen
POLR3B,25.513513513513512,Without Neoantigen
POLR3C,64.56756756756756,With Neoantigen
POLR3E,29.2972972972973,With Neoantigen
POLRMT,47.37837837837838,Without Neoantigen
POM121,27.783783783783782,With Neoantigen
POM121C,26.756756756756758,With Neoantigen
POM121L12,0.3,With Neoantigen
POM121L2,0.3333333333333333,With Neoantigen
POMC,6.382142857142855,Without Neoantigen
POMGNT2,30.35135135135135,Without Neoantigen
POMK,35.648648648648646,Without Neoantigen
POMT1,34.945945945945944,With Neoantigen
POMT2,25.89189189189189,Without Neoantigen
PON1,3.393939393939394,With Neoantigen
PON2,43.432432432432435,Without Neoantigen
PON3,5.392307692307692,Without Neoantigen
POP1,35.027027027027025,Without Neoantigen
POPDC2,1.8513513513513513,Without Neoantigen
POR,49.810810810810814,With Neoantigen
PORCN,13.486486486486486,Without Neoantigen
POSTN,24.5764705882353,Without Neoantigen
POT1,32.810810810810814,With Neoantigen
POTEC,4.0,With Neoantigen
POTED,,With Neoantigen
POTEE,0.5333333333333333,Without Neoantigen
POTEF,0.9923076923076923,With Neoantigen
POTEG,0.675,With Neoantigen
POTEH,2.2199999999999998,With Neoantigen
POTEI,0.30000000000000004,Without Neoantigen
POTEJ,0.13636363636363638,With Neoantigen
POTEM,0.55,Without Neoantigen
POU1F1,0.7944444444444445,Without Neoantigen
POU2AF1,5.503030303030302,Without Neoantigen
POU2F1,27.54054054054054,Without Neoantigen
POU2F2,10.391891891891891,Without Neoantigen
POU2F3,51.651612903225804,Without Neoantigen
POU3F1,6.193939393939394,Without Neoantigen
POU3F2,20.497142857142858,Without Neoantigen
POU3F3,9.125,With Neoantigen
POU3F4,6.125000000000001,Without Neoantigen
POU4F1,38.362162162162164,Without Neoantigen
POU4F2,5.425,Without Neoantigen
POU4F3,16.547222222222224,Without Neoantigen
POU5F1B,1.6241379310344828,Without Neoantigen
POU5F2,0.12666666666666668,Without Neoantigen
POU6F1,5.972972972972973,Without Neoantigen
POU6F2,6.535483870967741,Without Neoantigen
PPA2,38.13513513513514,With Neoantigen
PPAN-P2RY11,0.09999999999999999,With Neoantigen
PPARA,6.886486486486487,Without Neoantigen
PPARD,23.032432432432433,Without Neoantigen
PPARG,1.7333333333333334,With Neoantigen
PPARGC1A,6.647058823529412,Without Neoantigen
PPARGC1B,5.158333333333333,With Neoantigen
PPAT,65.75675675675676,With Neoantigen
PPBP,1.45,With Neoantigen
PPCS,39.648648648648646,With Neoantigen
PPEF1,5.2,Without Neoantigen
PPEF2,0.16499999999999998,With Neoantigen
PPFIA2,12.084375,With Neoantigen
PPFIA3,23.27027027027027,Without Neoantigen
PPFIA4,13.432432432432432,Without Neoantigen
PPFIBP1,17.36216216216216,With Neoantigen
PPIAL4G,0.1,Without Neoantigen
PPIB,204.78378378378378,With Neoantigen
PPIG,70.08108108108108,Without Neoantigen
PPIL4,67.54054054054055,With Neoantigen
PPIP5K2,17.72972972972973,With Neoantigen
PPL,20.375675675675677,With Neoantigen
PPM1A,36.108108108108105,Without Neoantigen
PPM1B,17.243243243243242,Without Neoantigen
PPM1D,38.972972972972975,Without Neoantigen
PPM1F,18.243243243243242,Without Neoantigen
PPM1H,32.25135135135135,Without Neoantigen
PPM1J,2.021212121212122,With Neoantigen
PPOX,18.594594594594593,Without Neoantigen
PPP1CA,200.7027027027027,With Neoantigen
PPP1CB,136.54054054054055,Without Neoantigen
PPP1CC,140.43243243243242,Without Neoantigen
PPP1R10,85.1891891891892,Without Neoantigen
PPP1R11,61.62162162162162,Without Neoantigen
PPP1R12A,37.67567567567568,Without Neoantigen
PPP1R12B,10.783783783783784,With Neoantigen
PPP1R12C,32.054054054054056,Without Neoantigen
PPP1R13B,22.27027027027027,Without Neoantigen
PPP1R13L,9.486486486486486,With Neoantigen
PPP1R15A,56.5945945945946,Without Neoantigen
PPP1R15B,92.45945945945945,With Neoantigen
PPP1R16A,15.08108108108108,Without Neoantigen
PPP1R16B,7.331428571428572,With Neoantigen
PPP1R17,97.39428571428572,Without Neoantigen
PPP1R1A,1.3,Without Neoantigen
PPP1R1C,2.306060606060606,Without Neoantigen
PPP1R26,37.597297297297295,With Neoantigen
PPP1R32,3.0243243243243243,Without Neoantigen
PPP1R3A,0.15,Without Neoantigen
PPP1R3B,6.872222222222223,Without Neoantigen
PPP1R3C,7.7303030303030305,With Neoantigen
PPP1R3E,27.594594594594593,With Neoantigen
PPP1R3F,8.594594594594595,Without Neoantigen
PPP1R3G,0.40810810810810805,Without Neoantigen
PPP1R42,0.4428571428571429,Without Neoantigen
PPP1R7,50.4054054054054,Without Neoantigen
PPP1R8,99.86486486486487,With Neoantigen
PPP1R9A,13.716216216216216,Without Neoantigen
PPP1R9B,58.156756756756764,With Neoantigen
PPP2CB,89.0,Without Neoantigen
PPP2R1A,142.8108108108108,Without Neoantigen
PPP2R1B,39.486486486486484,Without Neoantigen
PPP2R2A,36.78378378378378,Without Neoantigen
PPP2R2B,6.936363636363637,With Neoantigen
PPP2R2C,12.369444444444445,With Neoantigen
PPP2R2D,19.054054054054053,With Neoantigen
PPP2R3A,6.354054054054055,Without Neoantigen
PPP2R3C,31.72972972972973,Without Neoantigen
PPP2R5B,27.945945945945947,Without Neoantigen
PPP2R5C,39.891891891891895,Without Neoantigen
PPP2R5D,82.5945945945946,Without Neoantigen
PPP2R5E,36.24324324324324,Without Neoantigen
PPP3CA,60.86486486486486,Without Neoantigen
PPP3CB,38.432432432432435,With Neoantigen
PPP4R1,50.189189189189186,Without Neoantigen
PPP4R1L,3.4324324324324325,Without Neoantigen
PPP4R2,37.75675675675676,Without Neoantigen
PPP6R1,89.89189189189189,Without Neoantigen
PPP6R3,81.91891891891892,Without Neoantigen
PPRC1,52.5945945945946,With Neoantigen
PPT2,18.43243243243243,With Neoantigen
PPWD1,39.54054054054054,Without Neoantigen
PQBP1,138.0810810810811,Without Neoantigen
PRAG1,6.217142857142857,Without Neoantigen
PRAM1,0.41764705882352937,Without Neoantigen
PRAME,130.67297297297296,With Neoantigen
PRAMEF1,0.1,Without Neoantigen
PRAMEF11,,Without Neoantigen
PRAMEF12,0.43333333333333335,With Neoantigen
PRAMEF13,,With Neoantigen
PRAMEF2,0.1,With Neoantigen
PRAMEF26,,Without Neoantigen
PRAP1,0.43999999999999995,Without Neoantigen
PRB2,0.33125000000000004,With Neoantigen
PRB3,1.8387096774193548,Without Neoantigen
PRB4,0.21904761904761902,Without Neoantigen
PRC1,8.18918918918919,With Neoantigen
PRCP,15.837837837837839,Without Neoantigen
PRDM1,1.2999999999999998,Without Neoantigen
PRDM10,17.37837837837838,With Neoantigen
PRDM11,4.7594594594594595,With Neoantigen
PRDM12,7.2875,Without Neoantigen
PRDM13,10.326470588235296,Without Neoantigen
PRDM14,0.77,With Neoantigen
PRDM15,11.72972972972973,With Neoantigen
PRDM16,1.556,Without Neoantigen
PRDM2,28.83783783783784,With Neoantigen
PRDM4,43.5945945945946,Without Neoantigen
PRDM5,2.9696969696969697,With Neoantigen
PRDM6,1.740625,With Neoantigen
PRDM8,17.602702702702704,With Neoantigen
PRDM9,0.4352941176470588,With Neoantigen
PRELP,4.4064516129032265,Without Neoantigen
PREPL,51.86486486486486,Without Neoantigen
PREX1,24.532432432432433,With Neoantigen
PREX2,5.425,With Neoantigen
PRF1,0.18846153846153849,Without Neoantigen
PRG2,0.3733333333333333,With Neoantigen
PRG4,0.5085714285714287,Without Neoantigen
PRH1,2.0486486486486486,With Neoantigen
PRH2,0.5972222222222222,With Neoantigen
PRICKLE1,2.6806451612903226,Without Neoantigen
PRICKLE2,1.9911764705882353,Without Neoantigen
PRICKLE3,8.975675675675676,With Neoantigen
PRIM1,54.189189189189186,Without Neoantigen
PRIM2,21.64864864864865,With Neoantigen
PRKAA2,13.989189189189187,With Neoantigen
PRKAB1,30.054054054054053,With Neoantigen
PRKACA,59.513513513513516,Without Neoantigen
PRKACB,40.7027027027027,With Neoantigen
PRKACG,0.13333333333333333,With Neoantigen
PRKAG2,16.8972972972973,Without Neoantigen
PRKAG3,0.30833333333333335,Without Neoantigen
PRKAR1A,172.8108108108108,Without Neoantigen
PRKAR1B,34.108108108108105,Without Neoantigen
PRKCB,5.79047619047619,With Neoantigen
PRKCD,23.08108108108108,With Neoantigen
PRKCE,4.075675675675675,Without Neoantigen
PRKCG,5.287999999999999,With Neoantigen
PRKCI,69.8108108108108,With Neoantigen
PRKCQ,4.3500000000000005,With Neoantigen
PRKCSH,210.51351351351352,Without Neoantigen
PRKCZ,8.813513513513515,With Neoantigen
PRKD2,22.783783783783782,With Neoantigen
PRKD3,38.4054054054054,Without Neoantigen
PRKDC,251.16216216216216,With Neoantigen
PRKG1,1.0952380952380953,With Neoantigen
PRKG2,6.566666666666666,Without Neoantigen
PRKRA,61.37837837837838,Without Neoantigen
PRL,8.97037037037037,Without Neoantigen
PRLH,0.375,Without Neoantigen
PRLHR,1.0058823529411764,Without Neoantigen
PRLR,3.885714285714286,Without Neoantigen
PRM2,,Without Neoantigen
PRMT1,190.72972972972974,Without Neoantigen
PRMT2,40.648648648648646,Without Neoantigen
PRMT3,27.91891891891892,Without Neoantigen
PRMT5,139.97297297297297,With Neoantigen
PRMT8,2.475862068965517,Without Neoantigen
PRND,0.1,Without Neoantigen
PRNP,90.9108108108108,With Neoantigen
PROB1,5.097297297297297,Without Neoantigen
PROC,2.6648648648648647,With Neoantigen
PRODH,0.13333333333333333,Without Neoantigen
PRODH2,0.2555555555555556,With Neoantigen
PROK2,2.4419354838709677,Without Neoantigen
PROKR1,1.0558823529411767,Without Neoantigen
PROKR2,0.5499999999999999,With Neoantigen
PROM1,56.475,Without Neoantigen
PROM2,3.1861111111111113,With Neoantigen
PROS1,11.077142857142857,With Neoantigen
PROSER1,71.16216216216216,With Neoantigen
PROSER2,2.925,Without Neoantigen
PROX1,58.36388888888889,Without Neoantigen
PRPF18,22.972972972972972,Without Neoantigen
PRPF19,287.4054054054054,Without Neoantigen
PRPF39,56.08108108108108,Without Neoantigen
PRPF4,109.29729729729729,Without Neoantigen
PRPF4B,87.75675675675676,With Neoantigen
PRPF8,226.94594594594594,With Neoantigen
PRPH,10.659459459459459,Without Neoantigen
PRPH2,6.716666666666667,Without Neoantigen
PRPS1L1,0.28,Without Neoantigen
PRPS2,109.45945945945945,Without Neoantigen
PRPSAP1,34.945945945945944,With Neoantigen
PRR12,34.45945945945946,With Neoantigen
PRR14L,32.91891891891892,Without Neoantigen
PRR16,3.089655172413794,Without Neoantigen
PRR18,3.982758620689655,Without Neoantigen
PRR22,5.418918918918919,With Neoantigen
PRR23A,0.1,Without Neoantigen
PRR23B,0.1,With Neoantigen
PRR23C,,Without Neoantigen
PRR5,5.1567567567567565,Without Neoantigen
PRR5-ARHGAP8,0.7303030303030303,With Neoantigen
PRR5L,2.1594594594594594,Without Neoantigen
PRRC1,35.54054054054054,Without Neoantigen
PRRC2A,238.75675675675674,Without Neoantigen
PRRC2C,135.0810810810811,With Neoantigen
PRRG1,5.997142857142857,Without Neoantigen
PRRG4,9.611428571428572,With Neoantigen
PRRT1,3.3135135135135134,Without Neoantigen
PRRT3,7.864864864864865,Without Neoantigen
PRRT4,2.2685714285714282,Without Neoantigen
PRRX1,16.744000000000003,With Neoantigen
PRRX2,8.981818181818182,Without Neoantigen
PRSS1,4.6,With Neoantigen
